,hoursown,hourslease,totalhours
1953,3650.52,0,3650.52
1954,2536.48,0,2536.48
1955,48385.12,178,48563.12
1956,2372.84,0,2372.84
1957,2297.31,0,2297.31
1958,47.2,0,47.2
1959,1548.32,0,1548.32
1960,1831.55,0,1831.55
1961,6108.33,0,6108.33
1962,14205.56,0,14205.56
1963,3518.35,0,3518.35
1964,2155.7,0,2155.7
1965,896.9,0,896.9
1966,6570.94,0,6570.94
1967,2986.5,0,2986.5
1968,5765.3,0,5765.3
1969,1756.03,0,1756.03
1970,3524.64,0,3524.64
1971,31.47,0,31.47
1972,34840.44,0,34840.44
1973,3294.91,0,3294.91
1974,2237.52,0,2237.52
1975,47.2,0,47.2
1976,1183.27,0,1183.27
1977,1957.43,0,1957.43
1978,9107.42,0,9107.42
1979,17827.76,0,17827.76
1980,5397.1,0,5397.1
1981,2177.72,0,2177.72
1982,1894.49,0,1894.49
1983,9469.32,0,9469.32
1984,3678.84,0,3678.84
1985,6910.81,0,6910.81
1986,1460.21,0,1460.21
1987,4903.03,0,4903.03
1988,31.47,690,721.47
1989,44281.44,690,44971.44
1990,2961.33,0,2961.33
1991,2426.34,0,2426.34
1992,47.2,0,47.2
1993,2313.04,222,2535.04
1994,2832.3,0,2832.3
1995,8213.67,0,8213.67
1996,18793.88,222,19015.88
1997,3351.56,0,3351.56
1998,1680.5,0,1680.5
1999,1069.98,0,1069.98
2000,6102.03,0,6102.03
2001,4515.94,0,4515.94
2002,6778.64,0,6778.64
2003,2955.03,0,2955.03
2004,9214.42,0,9214.42
2005,31.47,0,31.47
2006,48391.42,222,48613.42
2007,4034.45,0,4034.45
2008,3414.5,0,3414.5
2009,47.2,0,47.2
2010,2004.64,0,2004.64
2011,3266.59,294,3560.59
2012,10791.06,496,11287.06
2013,23558.44,790,24348.44
2014,4065.92,0,4065.92
2015,2268.99,0,2268.99
2016,1491.68,0,1491.68
2017,7826.59,0,7826.59
2018,4047.04,0,4047.04
2019,9714.79,602,10316.79
2020,3530.93,0,3530.93
2021,1362.65,308,1670.65
2022,50040.45,1700,51740.45
2023,3678.84,0,3678.84
2024,2885.8,0,2885.8
2025,47.2,0,47.2
2026,1834.7,0,1834.7
2027,1551.47,0,1551.47
2028,10070.4,0,10070.4
2029,20068.42,0,20068.42
2030,4991.14,0,4991.14
2031,922.07,0,922.07
2032,2574.25,0,2574.25
2033,8487.46,0,8487.46
2034,3137.56,0,3137.56
2035,6533.17,50,6583.17
2036,2221.78,0,2221.78
2037,1844.14,0,1844.14
2038,42292.53,50,42342.53
2039,3449.11,0,3449.11
2040,2964.47,0,2964.47
2041,47.2,0,47.2
2042,2426.34,0,2426.34
2043,2435.78,0,2435.78
2044,9447.29,0,9447.29
2045,20770.2,0,20770.2
2046,8323.82,0,8323.82
2047,62.94,0,62.94
2048,1856.73,0,1856.73
2049,10243.48,0,10243.48
2050,4248.45,0,4248.45
2051,8219.96,0,8219.96
2052,3537.23,0,3537.23
2053,3408.2,0,3408.2
2054,2117.93,0,2117.93
2055,52545.46,0,52545.46
2056,4386.92,0,4386.92
2057,2136.81,0,2136.81
2058,47.2,0,47.2
2059,2105.34,0,2105.34
2060,2508.16,0,2508.16
2061,9979.14,0,9979.14
2062,21163.58,0,21163.58
2063,5412.84,0,5412.84
2064,1790.64,0,1790.64
2065,1667.91,0,1667.91
2066,8871.39,0,8871.39
2067,2829.15,0,2829.15
2068,8591.31,506,9097.31
2069,3741.78,60,3801.78
2070,31.47,0,31.47
2071,46024.88,566,46590.88
2072,6076.86,222,6298.86
2073,3414.5,0,3414.5
2074,47.2,0,47.2
2075,4094.25,0,4094.25
2076,5233.46,0,5233.46
2077,15782.2,0,15782.2
2078,34648.47,222,34870.47
2079,6224.77,0,6224.77
2080,2272.13,0,2272.13
2081,3990.4,0,3990.4
2082,12487.3,0,12487.3
2083,6001.33,0,6001.33
2084,11681.66,404,12085.66
2085,4283.07,0,4283.07
2086,3899.13,0,3899.13
2087,3710.31,0,3710.31
2088,76711.27,626,77337.27
2089,4921.91,0,4921.91
2090,2841.74,0,2841.74
2091,47.2,0,47.2
2092,2143.11,0,2143.11
2093,6246.8,0,6246.8
2094,11373.26,0,11373.26
2095,27574.01,0,27574.01
2096,7622.03,0,7622.03
2097,2693.83,0,2693.83
2098,2725.3,0,2725.3
2099,13041.17,0,13041.17
2100,4339.71,0,4339.71
2101,9922.49,0,9922.49
2102,4298.8,0,4298.8
2103,2545.92,368,2913.92
2104,61722.11,368,62090.11
2105,4506.5,0,4506.5
2106,2275.28,0,2275.28
2107,47.2,0,47.2
2108,1957.43,0,1957.43
2109,3546.67,0,3546.67
2110,9233.3,0,9233.3
2111,21566.39,0,21566.39
2112,5164.23,0,5164.23
2113,3291.76,0,3291.76
2114,1768.61,156,1924.61
2115,10224.6,156,10380.6
2116,3559.26,0,3559.26
2117,7197.19,0,7197.19
2118,3250.85,0,3250.85
2119,3628.49,0,3628.49
2120,2250.1,0,2250.1
2121,51676.89,156,51832.89
2122,3845.63,0,3845.63
2123,3549.82,0,3549.82
2124,47.2,0,47.2
2125,2561.66,0,2561.66
2126,4789.73,0,4789.73
2127,13431.4,0,13431.4
2128,28225.44,0,28225.44
2129,7027.25,0,7027.25
2130,2420.04,0,2420.04
2131,4283.07,0,4283.07
2132,13730.36,0,13730.36
2133,5960.42,0,5960.42
2134,11766.63,0,11766.63
2135,4229.57,0,4229.57
2136,4692.18,0,4692.18
2137,2545.92,188,2733.92
2138,71150.52,188,71338.52
2139,4443.56,0,4443.56
2140,4786.59,0,4786.59
2141,47.2,0,47.2
2142,2593.13,0,2593.13
2143,2341.37,0,2341.37
2144,13991.56,786,14777.56
2145,28203.41,786,28989.41
2146,6404.14,0,6404.14
2147,2542.78,0,2542.78
2148,2838.59,0,2838.59
2149,11785.52,0,11785.52
2150,3307.5,0,3307.5
2151,10520.42,144,10664.42
2152,3748.08,82,3830.08
2153,5620.54,192,5812.54
2154,2769.36,0,2769.36
2155,65954.83,1204,67158.83
2156,4698.47,0,4698.47
2157,2910.98,0,2910.98
2158,47.2,0,47.2
2159,2303.6,0,2303.6
2160,4512.8,0,4512.8
2161,13387.34,0,13387.34
2162,27860.39,0,27860.39
2163,7326.22,0,7326.22
2164,3036.86,0,3036.86
2165,2936.15,0,2936.15
2166,13299.22,0,13299.22
2167,6067.42,0,6067.42
2168,12015.25,0,12015.25
2169,4695.32,0,4695.32
2170,5947.83,0,5947.83
2171,4981.7,0,4981.7
2172,74867.13,0,74867.13
2173,3332.67,0,3332.67
2174,3716.61,0,3716.61
2175,47.2,0,47.2
2176,2196.61,0,2196.61
2177,5038.35,0,5038.35
2178,8987.83,0,8987.83
2179,23319.27,0,23319.27
2180,5054.08,0,5054.08
2181,2662.36,0,2662.36
2182,2268.99,0,2268.99
2183,9985.43,0,9985.43
2184,5035.2,0,5035.2
2185,10961.0,0,10961.0
2186,6728.29,0,6728.29
2187,2083.31,0,2083.31
2188,58112.5,0,58112.5
2189,2215.49,0,2215.49
2190,3213.09,0,3213.09
2191,47.2,0,47.2
2192,2857.48,0,2857.48
2193,4434.12,0,4434.12
2194,14746.84,0,14746.84
2195,27514.22,0,27514.22
2196,5881.74,0,5881.74
2197,3619.05,0,3619.05
2198,2202.9,0,2202.9
2199,11703.69,0,11703.69
2200,5522.98,0,5522.98
2201,7804.56,0,7804.56
2202,3216.23,0,3216.23
2203,2715.86,0,2715.86
2204,58477.55,0,58477.55
2205,4997.44,0,4997.44
2206,3587.58,0,3587.58
2207,47.2,0,47.2
2208,3864.52,0,3864.52
2209,5532.43,0,5532.43
2210,12824.02,0,12824.02
2211,30853.19,0,30853.19
2212,8594.46,0,8594.46
2213,2224.93,0,2224.93
2214,1812.67,0,1812.67
2215,12632.06,0,12632.06
2216,4100.54,0,4100.54
2217,10737.56,0,10737.56
2218,4242.16,0,4242.16
2219,2143.11,0,2143.11
2220,64708.61,0,64708.61
2221,4191.8,0,4191.8
2222,2895.24,0,2895.24
2223,47.2,0,47.2
2224,2838.59,0,2838.59
2225,4308.24,0,4308.24
2226,14126.88,0,14126.88
2227,28407.97,0,28407.97
2228,7914.7,0,7914.7
2229,4305.1,0,4305.1
2230,2750.48,0,2750.48
2231,14970.28,0,14970.28
2232,4585.18,0,4585.18
2233,10410.28,0,10410.28
2234,4437.27,0,4437.27
2235,4742.53,0,4742.53
2236,2668.66,0,2668.66
2237,70222.16,0,70222.16
2238,4925.06,0,4925.06
2239,3389.32,0,3389.32
2240,47.2,0,47.2
2241,3348.41,0,3348.41
2242,5312.14,0,5312.14
2243,19479.93,0,19479.93
2244,36502.05,0,36502.05
2245,6035.95,0,6035.95
2246,2473.54,0,2473.54
2247,3112.38,0,3112.38
2248,11621.87,0,11621.87
2249,4569.44,0,4569.44
2250,12927.88,0,12927.88
2251,4604.06,0,4604.06
2252,2206.05,0,2206.05
2253,72431.35,0,72431.35
2254,3508.9,0,3508.9
2255,2885.8,0,2885.8
2256,47.2,0,47.2
2257,2187.16,0,2187.16
2258,5252.34,0,5252.34
2259,11650.19,170,11820.19
2260,25531.61,170,25701.61
2261,5913.21,0,5913.21
2262,3194.2,0,3194.2
2263,3011.68,0,3011.68
2264,12119.1,0,12119.1
2265,3807.87,0,3807.87
2266,10293.84,0,10293.84
2267,4128.86,0,4128.86
2268,4440.42,0,4440.42
2269,2602.57,0,2602.57
2270,62924.26,170,63094.26
2271,3383.02,152,3535.02
2272,2275.28,0,2275.28
2273,47.2,0,47.2
2274,2505.01,0,2505.01
2275,3773.25,0,3773.25
2276,12348.83,510,12858.83
2277,24332.6,662,24994.6
2278,7883.24,0,7883.24
2279,1472.8,0,1472.8
2280,3304.35,0,3304.35
2281,12660.38,0,12660.38
2282,4906.17,0,4906.17
2283,9264.77,0,9264.77
2284,3493.17,72,3565.17
2285,3641.08,0,3641.08
2286,1859.88,0,1859.88
2287,60158.05,734,60892.05
2288,3873.96,0,3873.96
2289,2844.89,0,2844.89
2290,47.2,0,47.2
2291,2914.12,0,2914.12
2292,4582.03,0,4582.03
2293,8723.48,0,8723.48
2294,22985.69,0,22985.69
2295,5696.07,0,5696.07
2296,1318.59,0,1318.59
2297,2835.45,0,2835.45
2298,9850.11,0,9850.11
2299,4144.6,0,4144.6
2300,6580.38,0,6580.38
2301,2989.65,0,2989.65
2302,4028.16,0,4028.16
2303,31.47,0,31.47
2304,50610.05,0,50610.05
2305,3389.32,0,3389.32
2306,2451.51,0,2451.51
2307,47.2,0,47.2
2308,1859.88,0,1859.88
2309,2423.19,0,2423.19
2310,9157.77,0,9157.77
2311,19328.87,0,19328.87
2312,6183.86,0,6183.86
2313,1796.94,0,1796.94
2314,2004.64,0,2004.64
2315,9985.43,0,9985.43
2316,3216.23,0,3216.23
2317,7420.63,0,7420.63
2318,2870.06,0,2870.06
2319,2105.34,0,2105.34
2320,1494.82,0,1494.82
2321,46421.4,0,46421.4
2322,3383.02,0,3383.02
2323,1941.7,0,1941.7
2324,47.2,0,47.2
2325,1683.64,0,1683.64
2326,2442.07,0,2442.07
2327,11861.04,292,12153.04
2328,21358.69,292,21650.69
2329,5692.92,0,5692.92
2330,3427.08,0,3427.08
2331,3030.56,0,3030.56
2332,12150.57,0,12150.57
2333,4481.33,0,4481.33
2334,11074.29,0,11074.29
2335,3788.99,0,3788.99
2336,4824.35,0,4824.35
2337,1708.82,0,1708.82
2338,59387.04,292,59679.04
2339,4685.88,0,4685.88
2340,3861.37,0,3861.37
2341,47.2,0,47.2
2342,1721.41,0,1721.41
2343,3291.76,0,3291.76
2344,10240.34,0,10240.34
2345,23847.97,0,23847.97
2346,5554.46,0,5554.46
2347,1431.88,0,1431.88
2348,2246.96,0,2246.96
2349,9233.3,0,9233.3
2350,4698.47,0,4698.47
2351,7921.0,0,7921.0
2352,3320.08,0,3320.08
2353,3609.61,0,3609.61
2354,2646.63,0,2646.63
2355,55277.06,0,55277.06
2356,4377.48,0,4377.48
2357,3502.61,0,3502.61
2358,47.2,0,47.2
2359,2835.45,0,2835.45
2360,6501.7,58,6559.7
2361,13837.36,370,14207.36
2362,31101.8,428,31529.8
2363,10193.13,0,10193.13
2364,3049.44,0,3049.44
2365,2848.04,0,2848.04
2366,16090.61,0,16090.61
2367,5132.76,0,5132.76
2368,11045.97,0,11045.97
2369,4560.0,0,4560.0
2370,4106.84,0,4106.84
2371,1894.49,0,1894.49
2372,73932.47,428,74360.47
2373,2999.09,258,3257.09
2374,2933.0,0,2933.0
2375,47.2,0,47.2
2376,1309.15,154,1463.15
2377,3257.14,112,3369.14
2378,9787.17,1850,11637.17
2379,20332.77,2374,22706.77
2380,3962.07,234,4196.07
2381,1718.26,0,1718.26
2382,1705.67,212,1917.67
2383,7386.01,446,7832.01
2384,4512.8,260,4772.8
2385,6791.23,624,7415.23
2386,2486.13,0,2486.13
2387,1976.32,280,2256.3199999999997
2388,43485.25,3984,47469.25
2389,2948.74,0,2948.74
2390,2618.3,0,2618.3
2391,47.2,0,47.2
2392,1268.24,0,1268.24
2393,2158.84,0,2158.84
2394,9466.18,0,9466.18
2395,18507.51,0,18507.51
2396,4604.06,0,4604.06
2397,1221.04,0,1221.04
2398,1356.36,0,1356.36
2399,7181.45,0,7181.45
2400,5201.99,0,5201.99
2401,7260.13,0,7260.13
2402,3172.18,0,3172.18
2403,31.47,0,31.47
2404,41691.46,0,41691.46
2405,4767.7,0,4767.7
2406,3502.61,0,3502.61
2407,47.2,0,47.2
2408,2294.16,0,2294.16
2409,4528.53,0,4528.53
2410,14737.4,0,14737.4
2411,29877.62,0,29877.62
2412,7609.45,0,7609.45
2413,2086.46,0,2086.46
2414,3597.02,0,3597.02
2415,13292.93,0,13292.93
2416,5072.96,0,5072.96
2417,11996.36,0,11996.36
2418,2486.13,0,2486.13
2419,31.47,0,31.47
2420,62757.47,0,62757.47
2421,4626.09,0,4626.09
2422,3052.59,0,3052.59
2423,47.2,0,47.2
2424,3518.35,0,3518.35
2425,5998.18,0,5998.18
2426,13097.81,0,13097.81
2427,30340.23,0,30340.23
2428,7042.99,0,7042.99
2429,2574.25,0,2574.25
2430,2577.39,0,2577.39
2431,12194.62,0,12194.62
2432,5028.91,0,5028.91
2433,11470.82,0,11470.82
2434,5044.64,0,5044.64
2435,2246.96,0,2246.96
2436,66326.17,0,66326.17
2437,5428.58,0,5428.58
2438,5903.77,0,5903.77
2439,47.2,0,47.2
2440,3527.79,0,3527.79
2441,4544.27,0,4544.27
2442,21837.03,0,21837.03
2443,41288.64,0,41288.64
2444,9233.3,0,9233.3
2445,2888.95,0,2888.95
2446,3147.0,0,3147.0
2447,15269.24,0,15269.24
2448,6570.94,0,6570.94
2449,14677.61,0,14677.61
2450,5469.49,0,5469.49
2451,4062.78,10,4072.78
2452,87338.69,10,87348.69
2453,5104.43,0,5104.43
2454,2674.95,0,2674.95
2455,47.2,0,47.2
2456,2039.26,0,2039.26
2457,4119.42,0,4119.42
2458,10986.18,0,10986.18
2459,24971.44,0,24971.44
2460,4311.39,0,4311.39
2461,2470.4,0,2470.4
2462,1771.76,0,1771.76
2463,8553.55,0,8553.55
2464,3291.76,0,3291.76
2465,10293.84,0,10293.84
2466,3568.7,0,3568.7
2467,2095.9,0,2095.9
2468,52775.19,0,52775.19
2469,3118.68,0,3118.68
2470,2313.04,0,2313.04
2471,47.2,0,47.2
2472,2294.16,0,2294.16
2473,3785.84,0,3785.84
2474,10353.63,0,10353.63
2475,21912.56,0,21912.56
2476,5236.61,0,5236.61
2477,2017.23,0,2017.23
2478,2624.6,0,2624.6
2479,9878.43,0,9878.43
2480,5123.32,0,5123.32
2481,8298.64,0,8298.64
2482,3663.11,0,3663.11
2483,3090.35,242,3332.35
2484,51966.41,242,52208.41
2485,3757.52,0,3757.52
2486,1850.44,0,1850.44
2487,47.2,0,47.2
2488,1532.59,0,1532.59
2489,2077.02,0,2077.02
2490,9632.97,0,9632.97
2491,18897.74,0,18897.74
2492,5475.78,0,5475.78
2493,1567.21,0,1567.21
2494,2523.89,0,2523.89
2495,9566.88,0,9566.88
2496,4176.07,0,4176.07
2497,5894.33,0,5894.33
2498,3395.61,0,3395.61
2499,2350.81,0,2350.81
2500,44281.44,0,44281.44
2501,3282.32,0,3282.32
2502,5192.55,0,5192.55
2503,47.2,0,47.2
2504,2467.25,0,2467.25
2505,8232.55,0,8232.55
2506,15190.57,0,15190.57
2507,34412.44,0,34412.44
2508,7817.15,0,7817.15
2509,2180.87,0,2180.87
2510,3373.58,0,3373.58
2511,13371.6,0,13371.6
2512,6967.46,0,6967.46
2513,13100.96,0,13100.96
2514,5664.6,0,5664.6
2515,2693.83,0,2693.83
2516,76210.9,0,76210.9
2517,2555.36,40,2595.36
2518,2398.01,580,2978.01
2519,47.2,0,47.2
2520,2029.82,132,2161.8199999999997
2521,4355.45,0,4355.45
2522,15709.82,248,15957.82
2523,27095.67,1000,28095.67
2524,9906.76,0,9906.76
2525,2533.34,0,2533.34
2526,3036.86,0,3036.86
2527,15476.95,0,15476.95
2528,5000.58,0,5000.58
2529,10809.94,32,10841.94
2530,3622.2,188,3810.2
2531,2832.3,0,2832.3
2532,64837.64,1220,66057.64
2533,2139.96,0,2139.96
2534,1255.65,0,1255.65
2535,47.2,0,47.2
2536,1608.12,0,1608.12
2537,2731.6,0,2731.6
2538,6281.41,0,6281.41
2539,14063.94,0,14063.94
2540,4374.33,0,4374.33
2541,1397.27,0,1397.27
2542,2224.93,0,2224.93
2543,7996.53,0,7996.53
2544,3231.97,0,3231.97
2545,4031.31,0,4031.31
2546,3505.76,0,3505.76
2547,6822.7,0,6822.7
2548,31.47,0,31.47
2549,39683.67,0,39683.67
2550,3049.44,0,3049.44
2551,3172.18,0,3172.18
2552,47.2,0,47.2
2553,1353.21,0,1353.21
2554,2561.66,0,2561.66
2555,10721.83,0,10721.83
2556,20905.52,0,20905.52
2557,4877.85,0,4877.85
2558,1372.09,0,1372.09
2559,1236.77,0,1236.77
2560,7486.71,0,7486.71
2561,4733.09,0,4733.09
2562,9595.2,0,9595.2
2563,2728.45,0,2728.45
2564,3984.1,0,3984.1
2565,2445.22,0,2445.22
2566,51878.3,0,51878.3
2567,3427.08,0,3427.08
2568,1919.67,0,1919.67
2569,47.2,0,47.2
2570,1850.44,0,1850.44
2571,1774.91,0,1774.91
2572,8081.5,0,8081.5
2573,17100.8,0,17100.8
2574,5183.11,0,5183.11
2575,1362.65,0,1362.65
2576,2149.4,0,2149.4
2577,8695.16,0,8695.16
2578,4774.0,0,4774.0
2579,6816.4,0,6816.4
2580,2895.24,0,2895.24
2581,7219.22,0,7219.22
2582,2014.08,0,2014.08
2583,49514.9,0,49514.9
2584,2143.11,0,2143.11
2585,236.02,0,236.02
2586,47.2,0,47.2
2587,2010.93,0,2010.93
2588,2605.72,0,2605.72
2589,5793.63,0,5793.63
2590,12836.61,0,12836.61
2591,5680.34,0,5680.34
2592,1652.18,0,1652.18
2593,1435.03,0,1435.03
2594,8767.54,0,8767.54
2595,4717.35,0,4717.35
2596,3257.14,0,3257.14
2597,2404.31,0,2404.31
2598,6498.56,0,6498.56
2599,2048.7,0,2048.7
2600,40530.21,0,40530.21
2601,1784.35,0,1784.35
2602,1438.18,0,1438.18
2603,47.2,0,47.2
2604,925.22,42,967.22
2605,1387.83,0,1387.83
2606,5941.54,0,5941.54
2607,11524.31,42,11566.31
2608,4034.45,0,4034.45
2609,981.86,0,981.86
2610,1431.88,0,1431.88
2611,6448.2,0,6448.2
2612,1925.96,0,1925.96
2613,5246.05,222,5468.05
2614,2608.86,0,2608.86
2615,604.22,0,604.22
2616,31.47,178,209.47
2617,28389.09,442,28831.09
2618,2854.33,0,2854.33
2619,1834.7,0,1834.7
2620,47.2,0,47.2
2621,1346.92,0,1346.92
2622,1790.64,0,1790.64
2623,9160.92,0,9160.92
2624,17034.71,0,17034.71
2625,3656.81,0,3656.81
2626,1542.03,0,1542.03
2627,1784.35,0,1784.35
2628,6983.19,0,6983.19
2629,4056.48,0,4056.48
2630,6640.17,0,6640.17
2631,3065.18,0,3065.18
2632,1416.15,0,1416.15
2633,39749.76,0,39749.76
2634,2313.04,0,2313.04
2635,2020.37,0,2020.37
2636,47.2,0,47.2
2637,985.01,0,985.01
2638,3697.72,0,3697.72
2639,7930.44,0,7930.44
2640,16993.8,0,16993.8
2641,5261.78,0,5261.78
2642,2036.11,0,2036.11
2643,2029.82,0,2029.82
2644,9327.71,0,9327.71
2645,5913.21,0,5913.21
2646,7121.66,0,7121.66
2647,3153.29,0,3153.29
2648,3540.38,0,3540.38
2649,2196.61,0,2196.61
2650,48246.66,0,48246.66
2651,3241.41,0,3241.41
2652,1966.88,0,1966.88
2653,47.2,0,47.2
2654,1818.97,0,1818.97
2655,2369.69,0,2369.69
2656,9214.42,0,9214.42
2657,18658.56,0,18658.56
2658,3770.11,0,3770.11
2659,1828.41,0,1828.41
2660,2171.43,0,2171.43
2661,7769.94,0,7769.94
2662,5928.95,0,5928.95
2663,5560.75,0,5560.75
2664,2945.59,0,2945.59
2665,31.47,0,31.47
2666,40895.26,0,40895.26
2667,3140.71,0,3140.71
2668,2199.75,0,2199.75
2669,47.2,0,47.2
2670,557.02,0,557.02
2671,1822.11,0,1822.11
2672,10835.12,0,10835.12
2673,18601.92,0,18601.92
2674,5755.86,0,5755.86
2675,1919.67,0,1919.67
2676,2042.4,0,2042.4
2677,9717.94,0,9717.94
2678,6517.44,0,6517.44
2679,7502.45,0,7502.45
2680,5349.9,0,5349.9
2681,4651.27,0,4651.27
2682,2136.81,0,2136.81
2683,54477.72,0,54477.72
2684,2879.5,0,2879.5
2685,1784.35,0,1784.35
2686,47.2,0,47.2
2687,1261.95,0,1261.95
2688,2278.43,0,2278.43
2689,9724.23,0,9724.23
2690,17975.66,0,17975.66
2691,5101.29,0,5101.29
2692,2073.87,0,2073.87
2693,1771.76,0,1771.76
2694,8946.92,0,8946.92
2695,4780.29,0,4780.29
2696,7068.16,0,7068.16
2697,2508.16,0,2508.16
2698,2438.93,0,2438.93
2699,31.47,0,31.47
2700,43749.59,0,43749.59
2701,2659.22,0,2659.22
2702,1573.5,0,1573.5
2703,47.2,0,47.2
2704,579.05,0,579.05
2705,2136.81,0,2136.81
2706,5963.56,0,5963.56
2707,12959.35,0,12959.35
2708,6706.26,0,6706.26
2709,2319.34,0,2319.34
2710,2413.75,0,2413.75
2711,11439.34,0,11439.34
2712,2860.62,0,2860.62
2713,6445.06,0,6445.06
2714,2196.61,0,2196.61
2715,31.47,0,31.47
2716,35932.45,0,35932.45
2717,2237.52,0,2237.52
2718,1778.06,0,1778.06
2719,47.2,0,47.2
2720,1249.36,0,1249.36
2721,3250.85,0,3250.85
2722,7870.65,0,7870.65
2723,16433.63,0,16433.63
2724,4626.09,0,4626.09
2725,1173.83,0,1173.83
2726,2448.37,0,2448.37
2727,8248.29,0,8248.29
2728,4701.62,0,4701.62
2729,7489.86,0,7489.86
2730,2939.3,0,2939.3
2731,2851.18,0,2851.18
2732,270.64,0,270.64
2733,42934.52,0,42934.52
2734,2309.9,0,2309.9
2735,1560.91,0,1560.91
2736,47.2,0,47.2
2737,1252.51,0,1252.51
2738,2165.14,0,2165.14
2739,4644.97,0,4644.97
2740,11980.63,0,11980.63
2741,4346.01,0,4346.01
2742,1466.5,0,1466.5
2743,2023.52,0,2023.52
2744,7836.03,0,7836.03
2745,4840.09,0,4840.09
2746,6866.75,0,6866.75
2747,3153.29,0,3153.29
2748,31.47,342,373.47
2749,34708.26,342,35050.26
2750,2262.69,0,2262.69
2751,2054.99,0,2054.99
2752,47.2,0,47.2
2753,862.28,0,862.28
2754,2612.01,0,2612.01
2755,9009.86,0,9009.86
2756,16849.04,0,16849.04
2757,8707.75,0,8707.75
2758,62.94,0,62.94
2759,78.68,0,78.68
2760,8849.36,0,8849.36
2761,2766.21,0,2766.21
2762,6064.27,0,6064.27
2763,2964.47,0,2964.47
2764,4317.68,0,4317.68
2765,31.47,0,31.47
2766,41842.51,0,41842.51
2767,4317.68,0,4317.68
2768,2300.46,0,2300.46
2769,47.2,0,47.2
2770,1671.06,0,1671.06
2771,3257.14,0,3257.14
2772,8758.1,0,8758.1
2773,20351.65,0,20351.65
2774,5557.6,158,5715.6
2775,830.81,0,830.81
2776,1554.62,194,1748.62
2777,7943.03,352,8295.029999999999
2778,3688.28,0,3688.28
2779,6473.38,0,6473.38
2780,2608.86,0,2608.86
2781,4374.33,0,4374.33
2782,2438.93,0,2438.93
2783,47878.46,352,48230.46
2784,2379.13,0,2379.13
2785,1935.4,0,1935.4
2786,47.2,0,47.2
2787,1460.21,0,1460.21
2788,1564.06,0,1564.06
2789,6325.47,0,6325.47
2790,13711.48,0,13711.48
2791,3414.5,0,3414.5
2792,2350.81,0,2350.81
2793,1230.48,0,1230.48
2794,6995.78,0,6995.78
2795,3615.9,0,3615.9
2796,6504.85,0,6504.85
2797,2054.99,0,2054.99
2798,3631.64,0,3631.64
2799,31.47,0,31.47
2800,36546.11,0,36546.11
2801,3760.66,0,3760.66
2802,2265.84,0,2265.84
2803,47.2,0,47.2
2804,1126.63,0,1126.63
2805,2284.72,0,2284.72
2806,8861.95,0,8861.95
2807,18347.01,0,18347.01
2808,5900.62,0,5900.62
2809,2338.22,0,2338.22
2810,1793.79,0,1793.79
2811,10032.64,0,10032.64
2812,4323.98,0,4323.98
2813,7187.75,0,7187.75
2814,2190.31,0,2190.31
2815,5538.72,0,5538.72
2816,31.47,428,459.47
2817,47651.87,428,48079.87
2818,2498.72,0,2498.72
2819,2360.25,0,2360.25
2820,47.2,0,47.2
2821,1784.35,144,1928.35
2822,2634.04,0,2634.04
2823,7867.5,0,7867.5
2824,17192.06,144,17336.06
2825,4106.84,0,4106.84
2826,2054.99,0,2054.99
2827,1343.77,0,1343.77
2828,7505.6,0,7505.6
2829,5101.29,0,5101.29
2830,6045.39,0,6045.39
2831,2791.39,0,2791.39
2832,9607.79,0,9607.79
2833,31.47,0,31.47
2834,48274.98,144,48418.98
2835,3496.32,0,3496.32
2836,3508.9,0,3508.9
2837,47.2,0,47.2
2838,1982.61,0,1982.61
2839,2763.07,0,2763.07
2840,8487.46,0,8487.46
2841,20285.56,0,20285.56
2842,4273.63,0,4273.63
2843,1482.24,0,1482.24
2844,1589.24,0,1589.24
2845,7345.1,0,7345.1
2846,4909.32,0,4909.32
2847,8254.58,0,8254.58
2848,3984.1,0,3984.1
2849,1384.68,480,1864.68
2850,46163.34,480,46643.34
2851,3763.81,0,3763.81
2852,2193.46,0,2193.46
2853,47.2,0,47.2
2854,2306.75,0,2306.75
2855,1859.88,0,1859.88
2856,10567.63,0,10567.63
2857,20738.73,0,20738.73
2858,5944.68,0,5944.68
2859,1029.07,0,1029.07
2860,2634.04,0,2634.04
2861,9607.79,0,9607.79
2862,3615.9,0,3615.9
2863,5589.07,0,5589.07
2864,2401.16,0,2401.16
2865,2073.87,0,2073.87
2866,44026.53,0,44026.53
2867,3653.67,0,3653.67
2868,2438.93,0,2438.93
2869,47.2,0,47.2
2870,2404.31,0,2404.31
2871,2624.6,0,2624.6
2872,8799.01,0,8799.01
2873,19967.72,0,19967.72
2874,8682.57,0,8682.57
2875,62.94,0,62.94
2876,2624.6,0,2624.6
2877,11370.11,0,11370.11
2878,5415.99,0,5415.99
2879,8418.22,0,8418.22
2880,3829.9,0,3829.9
2881,3732.34,0,3732.34
2882,2231.22,0,2231.22
2883,54965.5,0,54965.5
2884,4613.5,0,4613.5
2885,2171.43,0,2171.43
2886,47.2,0,47.2
2887,2099.05,0,2099.05
2888,2369.69,0,2369.69
2889,8717.19,0,8717.19
2890,21302.04,0,21302.04
2891,5803.07,0,5803.07
2892,1818.97,0,1818.97
2893,1910.23,0,1910.23
2894,9532.26,0,9532.26
2895,3732.34,0,3732.34
